thoiGianCapNhat,thoiGian,congSuatMB,congSuatMT,congSuatMN,congSuatHT
2024-03-30T23:59:59,2024-03-30T05:00:00,12880.7,2857.7,14740.6,30479.0
2024-03-30T23:59:59,2024-03-30T05:30:00,13327.4,2983.8,15083.0,31394.2
2024-03-30T23:59:59,2024-03-30T06:00:00,14140.3,3400.1,14993.7,32534.1
2024-03-30T23:59:59,2024-03-30T06:30:00,15173.0,2983.1,14921.6,33077.7
2024-03-30T23:59:59,2024-03-30T07:00:00,14955.6,2939.1,14765.7,32660.4
2024-03-30T23:59:59,2024-03-30T07:30:00,15472.1,3064.8,15680.0,34216.9
2024-03-30T23:59:59,2024-03-30T08:00:00,15949.9,2896.3,16659.9,35506.1
2024-03-30T23:59:59,2024-03-30T08:30:00,16420.2,3330.2,17030.0,36780.4
2024-03-30T23:59:59,2024-03-30T09:00:00,16394.8,3365.6,17206.7,36967.1
2024-03-30T23:59:59,2024-03-30T09:30:00,16424.1,3455.7,17167.7,37047.5
2024-03-30T23:59:59,2024-03-30T10:00:00,16156.2,3385.8,17094.6,36636.6
2024-03-30T23:59:59,2024-03-30T10:30:00,16327.7,3125.2,16824.9,36277.8
2024-03-30T23:59:59,2024-03-30T11:00:00,16061.2,3060.7,16643.8,35765.7
2024-03-30T23:59:59,2024-03-30T11:30:00,15037.8,2821.2,16102.7,33961.7
2024-03-30T23:59:59,2024-03-30T12:00:00,14878.7,2940.2,16242.3,34061.2
2024-03-30T23:59:59,2024-03-30T12:30:00,14722.5,2935.0,16519.7,34177.2
2024-03-30T23:59:59,2024-03-30T13:00:00,15109.4,3077.9,17468.5,35655.8
2024-03-30T23:59:59,2024-03-30T13:30:00,15894.3,3855.6,19094.6,38844.5
2024-03-30T23:59:59,2024-03-30T14:00:00,16510.1,3951.3,19213.1,39674.5
2024-03-30T23:59:59,2024-03-30T14:30:00,16806.0,3985.2,19291.0,40082.2
2024-03-30T23:59:59,2024-03-30T15:00:00,16994.4,4091.2,19229.5,40315.1
2024-03-30T23:59:59,2024-03-30T15:30:00,17264.5,4523.3,19169.2,40957.0
2024-03-30T23:59:59,2024-03-30T16:00:00,17575.4,4253.5,19154.1,40983.0
2024-03-30T23:59:59,2024-03-30T16:30:00,17724.2,4267.3,18640.0,40631.5
2024-03-30T23:59:59,2024-03-30T17:00:00,18251.0,4515.0,17743.0,40509.0
2024-03-30T23:59:59,2024-03-30T17:30:00,18087.8,4047.1,17027.8,39162.7
2024-03-30T23:59:59,2024-03-30T18:00:00,18666.7,3940.5,16438.8,39046.0
2024-03-30T23:59:59,2024-03-30T18:30:00,19385.0,3586.1,17108.6,40079.7
2024-03-30T23:59:59,2024-03-30T19:00:00,17583.0,3538.0,16929.8,38050.8
2024-03-30T23:59:59,2024-03-30T19:30:00,16513.6,3304.6,17137.4,36955.6
2024-03-30T23:59:59,2024-03-30T20:00:00,15198.6,3006.2,17021.1,35225.9
2024-03-30T23:59:59,2024-03-30T20:30:00,16142.0,3342.3,17568.6,37052.9
2024-03-30T23:59:59,2024-03-30T21:00:00,15865.2,3225.8,17655.2,36746.2
2024-03-30T23:59:59,2024-03-30T21:30:00,15286.2,3175.3,17689.1,36150.6
2024-03-30T23:59:59,2024-03-30T22:00:00,14884.3,3051.7,17678.7,35614.7
2024-03-30T23:59:59,2024-03-30T22:30:00,14726.8,3079.3,17822.6,35628.7
2024-03-30T23:59:59,2024-03-30T23:00:00,14015.5,2980.6,17287.1,34283.2
2024-03-30T23:59:59,2024-03-30T23:30:00,13625.6,2858.3,16906.2,33390.1
2024-03-30T23:59:59,2024-03-31T00:00:00,13195.9,2804.7,16344.0,32344.6
2024-03-31T23:59:59,2024-03-31T00:30:00,12962.0,2790.9,15948.9,31701.8
2024-03-31T23:59:59,2024-03-31T01:00:00,12900.0,2728.2,15525.2,31153.4
2024-03-31T23:59:59,2024-03-31T01:30:00,12758.5,2656.1,15090.0,30504.6
2024-03-31T23:59:59,2024-03-31T02:00:00,12611.3,2579.1,15076.4,30266.8
2024-03-31T23:59:59,2024-03-31T02:30:00,12589.1,2581.2,14959.7,30130.0
2024-03-31T23:59:59,2024-03-31T03:00:00,12575.3,2536.7,14700.0,29812.0
2024-03-31T23:59:59,2024-03-31T03:30:00,12521.1,2568.9,14783.0,29873.0
2024-03-31T23:59:59,2024-03-31T04:00:00,12609.2,2563.4,14357.1,29529.7
2024-03-31T23:59:59,2024-03-31T04:30:00,12437.6,2520.5,14338.3,29296.4
2024-03-31T23:59:59,2024-03-31T05:00:00,12593.7,2595.3,14121.9,29310.9
2024-03-31T23:59:59,2024-03-31T05:30:00,12851.0,2653.2,13969.6,29473.8
2024-03-31T23:59:59,2024-03-31T06:00:00,13265.3,2571.7,13482.9,29319.9
2024-03-31T23:59:59,2024-03-31T06:30:00,13774.8,2611.0,13214.2,29600.0
2024-03-31T23:59:59,2024-03-31T07:00:00,14012.0,2546.8,12956.3,29515.1
2024-03-31T23:59:59,2024-03-31T07:30:00,14557.3,2792.0,13011.3,30360.6
2024-03-31T23:59:59,2024-03-31T08:00:00,14404.1,3047.1,13401.6,30852.8
2024-03-31T23:59:59,2024-03-31T08:30:00,14287.8,3105.4,13576.4,30969.6
2024-03-31T23:59:59,2024-03-31T09:00:00,14320.7,2979.0,13757.0,31056.7
2024-03-31T23:59:59,2024-03-31T09:30:00,14733.2,3001.5,13682.0,31416.7
2024-03-31T23:59:59,2024-03-31T10:00:00,14927.4,3057.8,13570.3,31555.5
2024-03-31T23:59:59,2024-03-31T10:30:00,15377.8,3122.0,13467.2,31967.0
2024-03-31T23:59:59,2024-03-31T11:00:00,15444.3,2918.0,13221.9,31584.2
2024-03-31T23:59:59,2024-03-31T11:30:00,14634.9,2747.4,13164.6,30546.9
2024-03-31T23:59:59,2024-03-31T12:00:00,13949.5,2649.3,13272.7,29871.5
2024-03-31T23:59:59,2024-03-31T12:30:00,13650.2,2588.7,13578.6,29817.5
2024-03-31T23:59:59,2024-03-31T13:00:00,13561.4,2615.5,14227.0,30403.9
2024-03-31T23:59:59,2024-03-31T13:30:00,13769.1,2840.2,14896.7,31506.0
2024-03-31T23:59:59,2024-03-31T14:00:00,14338.0,3106.5,15100.2,32544.7
2024-03-31T23:59:59,2024-03-31T14:30:00,14854.7,3264.9,15483.7,33603.3
2024-03-31T23:59:59,2024-03-31T15:00:00,15294.6,3716.8,15729.9,34741.3
2024-03-31T23:59:59,2024-03-31T15:30:00,15847.8,3818.7,15753.5,35420.0
2024-03-31T23:59:59,2024-03-31T16:00:00,15857.5,3907.5,15396.2,35161.2
2024-03-31T23:59:59,2024-03-31T16:30:00,16505.8,3996.8,15519.5,36022.1
2024-03-31T23:59:59,2024-03-31T17:00:00,17229.1,3855.8,15291.5,36376.4
2024-03-31T23:59:59,2024-03-31T17:30:00,16976.5,3747.9,14980.7,35705.1
2024-03-31T23:59:59,2024-03-31T18:00:00,17569.5,3720.2,14816.3,36106.0
2024-03-31T23:59:59,2024-03-31T18:30:00,18431.0,3777.2,15443.8,37652.0
2024-03-31T23:59:59,2024-03-31T19:00:00,18234.9,3540.5,15285.8,37061.2
2024-03-31T23:59:59,2024-03-31T19:30:00,17281.9,3570.1,15452.6,36304.6
2024-03-31T23:59:59,2024-03-31T20:00:00,15019.4,3416.5,15526.4,33962.3
2024-03-31T23:59:59,2024-03-31T20:30:00,16272.0,3504.1,15893.1,35669.2
2024-03-31T23:59:59,2024-03-31T21:00:00,16139.7,3493.6,15998.0,35631.3
2024-03-31T23:59:59,2024-03-31T21:30:00,15635.3,3408.9,16204.9,35249.1
2024-03-31T23:59:59,2024-03-31T22:00:00,15084.6,3241.4,16020.9,34346.9
2024-03-31T23:59:59,2024-03-31T22:30:00,14774.3,3197.9,15781.9,33754.1
2024-03-31T23:59:59,2024-03-31T23:00:00,13953.3,3148.5,15395.6,32497.4
2024-03-31T23:59:59,2024-03-31T23:30:00,13382.3,3026.1,14769.9,31178.3
2024-03-31T23:59:59,2024-04-01T00:00:00,12850.1,3014.0,14255.3,30119.4
2024-04-01T23:59:59,2024-04-01T00:30:00,12712.3,2907.4,13844.1,29463.8
2024-04-01T23:59:59,2024-04-01T01:00:00,12437.8,2915.7,13667.2,29020.7
2024-04-01T23:59:59,2024-04-01T01:30:00,12308.8,2868.4,13553.2,28730.4
2024-04-01T23:59:59,2024-04-01T02:00:00,12057.3,2815.7,13257.3,28130.3
2024-04-01T23:59:59,2024-04-01T02:30:00,11947.0,2831.6,13159.6,27938.2
2024-04-01T23:59:59,2024-04-01T03:00:00,11817.1,2765.6,13073.2,27655.9
2024-04-01T23:59:59,2024-04-01T03:30:00,11891.0,2789.7,13088.0,27768.7
2024-04-01T23:59:59,2024-04-01T04:00:00,11846.5,2739.4,13083.6,27669.5
2024-04-01T23:59:59,2024-04-01T04:30:00,12106.3,2865.4,13017.0,27988.7
2024-04-01T23:59:59,2024-04-01T05:00:00,12373.7,2941.0,13216.7,28531.4
2024-04-01T23:59:59,2024-04-01T05:30:00,12872.3,3107.7,13548.7,29528.7
2024-04-01T23:59:59,2024-04-01T06:00:00,14243.6,3539.4,13784.3,31567.3
2024-04-01T23:59:59,2024-04-01T06:30:00,15505.2,3171.5,14275.1,32951.8
2024-04-01T23:59:59,2024-04-01T07:00:00,15548.3,3090.7,14544.4,33183.4
2024-04-01T23:59:59,2024-04-01T07:30:00,15897.9,3246.1,15910.7,35054.7
2024-04-01T23:59:59,2024-04-01T08:00:00,16445.9,3057.2,17455.2,36958.3
2024-04-01T23:59:59,2024-04-01T08:30:00,17233.4,3540.9,18166.9,38941.2
2024-04-01T23:59:59,2024-04-01T09:00:00,17345.2,3759.6,18528.1,39632.9
2024-04-01T23:59:59,2024-04-01T09:30:00,17182.6,3895.0,18775.5,39853.1
2024-04-01T23:59:59,2024-04-01T10:00:00,16942.4,4077.6,18906.5,39926.5
2024-04-01T23:59:59,2024-04-01T10:30:00,17369.6,4234.1,19074.2,40677.9
2024-04-01T23:59:59,2024-04-01T11:00:00,17346.9,4157.6,19490.3,40994.8
2024-04-01T23:59:59,2024-04-01T11:30:00,16241.7,3513.2,17917.3,37672.2
2024-04-01T23:59:59,2024-04-01T12:00:00,16553.7,3480.3,18274.6,38308.6
2024-04-01T23:59:59,2024-04-01T12:30:00,16182.0,3495.5,18458.7,38136.2
2024-04-01T23:59:59,2024-04-01T13:00:00,16578.9,4026.0,20313.3,40918.2
2024-04-01T23:59:59,2024-04-01T13:30:00,17386.0,4184.6,20898.9,42469.5
2024-04-01T23:59:59,2024-04-01T14:00:00,18070.6,4319.9,20954.8,43345.3
2024-04-01T23:59:59,2024-04-01T14:30:00,18416.3,4283.9,20834.6,43534.8
2024-04-01T23:59:59,2024-04-01T15:00:00,18543.2,4299.6,20303.5,43146.3
2024-04-01T23:59:59,2024-04-01T15:30:00,18730.6,4283.7,20202.3,43216.6
2024-04-01T23:59:59,2024-04-01T16:00:00,19158.7,4420.2,20296.6,43875.5
2024-04-01T23:59:59,2024-04-01T16:30:00,19871.3,4519.0,19774.2,44164.5
2024-04-01T23:59:59,2024-04-01T17:00:00,20737.6,4774.0,18773.8,44285.4
2024-04-01T23:59:59,2024-04-01T17:30:00,20084.1,4367.9,18168.3,42620.3
2024-04-01T23:59:59,2024-04-01T18:00:00,19935.1,4107.3,18020.6,42063.0
2024-04-01T23:59:59,2024-04-01T18:30:00,20928.1,4138.7,18196.1,43262.9
2024-04-01T23:59:59,2024-04-01T19:00:00,20123.8,3916.8,18170.8,42211.4
2024-04-01T23:59:59,2024-04-01T19:30:00,18487.3,3731.4,18266.7,40485.4
2024-04-01T23:59:59,2024-04-01T20:00:00,17266.6,3380.3,18233.1,38880.0
2024-04-01T23:59:59,2024-04-01T20:30:00,17707.3,3695.7,18932.5,40335.5
2024-04-01T23:59:59,2024-04-01T21:00:00,17189.5,3656.8,18789.2,39635.5
2024-04-01T23:59:59,2024-04-01T21:30:00,17235.4,3548.1,18790.4,39573.9
2024-04-01T23:59:59,2024-04-01T22:00:00,16673.7,3475.7,18672.4,38821.8
2024-04-01T23:59:59,2024-04-01T22:30:00,16213.9,3341.8,18273.4,37829.1
2024-04-01T23:59:59,2024-04-01T23:00:00,15679.1,3273.1,17773.0,36725.2
2024-04-01T23:59:59,2024-04-01T23:30:00,14215.2,3137.0,17337.4,34689.6
2024-04-01T23:59:59,2024-04-02T00:00:00,14850.1,3050.8,16751.6,34652.5
2024-04-02T23:59:59,2024-04-02T00:30:00,14502.5,2951.5,16480.1,33934.1
2024-04-02T23:59:59,2024-04-02T01:00:00,14251.9,2941.5,16226.0,33419.4
2024-04-02T23:59:59,2024-04-02T01:30:00,14106.6,2848.0,16154.4,33109.0
2024-04-02T23:59:59,2024-04-02T02:00:00,13987.2,2908.1,15916.1,32811.4
2024-04-02T23:59:59,2024-04-02T02:30:00,13942.0,2882.5,15506.7,32331.2
2024-04-02T23:59:59,2024-04-02T03:00:00,13968.3,2831.4,15497.4,32297.1
2024-04-02T23:59:59,2024-04-02T03:30:00,13918.6,2831.5,15423.8,32173.9
2024-04-02T23:59:59,2024-04-02T04:00:00,13873.9,2832.3,15277.2,31983.4
2024-04-02T23:59:59,2024-04-02T04:30:00,14047.4,2890.7,15268.8,32206.9
2024-04-02T23:59:59,2024-04-02T05:00:00,14170.8,2952.5,15271.4,32394.7
2024-04-02T23:59:59,2024-04-02T05:30:00,14552.0,3106.5,15504.6,33163.1
2024-04-02T23:59:59,2024-04-02T06:00:00,15287.2,3561.4,15494.5,34343.1
2024-04-02T23:59:59,2024-04-02T06:30:00,16322.1,3172.5,15333.1,34827.7
2024-04-02T23:59:59,2024-04-02T07:00:00,16074.0,3137.7,15379.9,34591.6
2024-04-02T23:59:59,2024-04-02T07:30:00,16286.3,3343.4,16613.1,36242.8
2024-04-02T23:59:59,2024-04-02T08:00:00,16823.3,3334.2,17920.6,38078.1
2024-04-02T23:59:59,2024-04-02T08:30:00,17727.6,3665.0,18709.4,40102.0
2024-04-02T23:59:59,2024-04-02T09:00:00,17797.5,3720.0,19511.8,41029.3
2024-04-02T23:59:59,2024-04-02T09:30:00,18204.2,3892.9,19217.4,41314.5
2024-04-02T23:59:59,2024-04-02T10:00:00,18260.0,3998.3,19900.0,42158.3
2024-04-02T23:59:59,2024-04-02T10:30:00,18605.0,4147.2,19733.2,42485.4
2024-04-02T23:59:59,2024-04-02T11:00:00,18467.2,4146.3,19415.9,42029.4
2024-04-02T23:59:59,2024-04-02T11:30:00,16772.2,3528.0,18408.7,38708.9
2024-04-02T23:59:59,2024-04-02T12:00:00,16253.5,3100.0,17950.0,37303.5
2024-04-02T23:59:59,2024-04-02T12:30:00,16419.1,3598.5,18449.8,38467.4
2024-04-02T23:59:59,2024-04-02T13:00:00,16971.0,4259.2,20297.0,41527.2
2024-04-02T23:59:59,2024-04-02T13:30:00,17999.7,4339.2,21060.6,43399.5
2024-04-02T23:59:59,2024-04-02T14:00:00,18338.1,4372.3,20935.9,43646.3
2024-04-02T23:59:59,2024-04-02T14:30:00,18710.4,4414.7,20815.5,43940.6
2024-04-02T23:59:59,2024-04-02T15:00:00,19103.9,4324.5,20256.7,43685.1
2024-04-02T23:59:59,2024-04-02T15:30:00,19124.5,4341.4,20480.2,43946.1
2024-04-02T23:59:59,2024-04-02T16:00:00,18996.7,4493.9,20382.7,43873.3
2024-04-02T23:59:59,2024-04-02T16:30:00,19436.9,4453.4,19874.3,43764.6
2024-04-02T23:59:59,2024-04-02T17:00:00,20066.4,4645.9,18742.8,43455.1
2024-04-02T23:59:59,2024-04-02T17:30:00,19877.3,4092.9,18065.5,42035.7
2024-04-02T23:59:59,2024-04-02T18:00:00,20399.0,4180.8,17965.0,42544.8
2024-04-02T23:59:59,2024-04-02T18:30:00,20529.1,3982.4,18579.5,43091.0
2024-04-02T23:59:59,2024-04-02T19:00:00,19946.5,3736.2,18582.8,42265.5
2024-04-02T23:59:59,2024-04-02T19:30:00,18514.8,3531.1,18316.7,40362.6
2024-04-02T23:59:59,2024-04-02T20:00:00,17269.4,3273.3,18287.0,38829.7
2024-04-02T23:59:59,2024-04-02T20:30:00,18432.0,3866.2,19231.5,41529.7
2024-04-02T23:59:59,2024-04-02T21:00:00,18126.1,3785.0,19147.2,41058.3
2024-04-02T23:59:59,2024-04-02T21:30:00,17652.4,3687.6,18752.0,40092.0
2024-04-02T23:59:59,2024-04-02T22:00:00,17366.0,3624.8,18322.7,39313.5
2024-04-02T23:59:59,2024-04-02T22:30:00,16938.5,3535.6,18047.6,38521.7
2024-04-02T23:59:59,2024-04-02T23:00:00,16482.5,3352.6,17406.9,37242.0
2024-04-02T23:59:59,2024-04-02T23:30:00,15777.2,3169.1,16939.6,35885.9
2024-04-02T23:59:59,2024-04-03T00:00:00,15085.7,3128.5,16497.6,34711.8
2024-04-03T23:59:59,2024-04-03T00:30:00,14690.1,3006.0,16050.8,33746.9
2024-04-03T23:59:59,2024-04-03T01:00:00,14716.8,2983.0,15662.7,33362.5
2024-04-03T23:59:59,2024-04-03T01:30:00,14640.2,2937.0,15514.7,33091.9
2024-04-03T23:59:59,2024-04-03T02:00:00,14538.8,2874.0,15175.4,32588.2
2024-04-03T23:59:59,2024-04-03T02:30:00,14377.8,2837.0,14898.1,32112.9
2024-04-03T23:59:59,2024-04-03T03:00:00,14206.0,2838.0,14839.8,31883.8
2024-04-03T23:59:59,2024-04-03T03:30:00,14300.0,2734.0,14757.0,31791.0
2024-04-03T23:59:59,2024-04-03T04:00:00,14181.2,2778.8,14745.2,31705.2
2024-04-03T23:59:59,2024-04-03T04:30:00,14259.0,2791.5,14722.0,31772.5
2024-04-03T23:59:59,2024-04-03T05:00:00,14404.9,2877.9,14760.9,32043.7
2024-04-03T23:59:59,2024-04-03T05:30:00,14759.0,2982.8,14893.2,32635.0
2024-04-03T23:59:59,2024-04-03T06:00:00,15563.6,3332.6,14903.4,33799.6
2024-04-03T23:59:59,2024-04-03T06:30:00,16142.7,3039.5,14602.5,33784.7
2024-04-03T23:59:59,2024-04-03T07:00:00,15850.6,3046.2,14867.4,33764.2
2024-04-03T23:59:59,2024-04-03T07:30:00,16835.7,3371.8,16352.5,36560.0
2024-04-03T23:59:59,2024-04-03T08:00:00,17619.1,3284.0,17653.3,38556.4
2024-04-03T23:59:59,2024-04-03T08:30:00,18464.3,3703.4,18645.1,40812.8
2024-04-03T23:59:59,2024-04-03T09:00:00,18565.9,3853.6,18843.5,41263.0
2024-04-03T23:59:59,2024-04-03T09:30:00,18834.2,4033.8,18731.0,41599.0
2024-04-03T23:59:59,2024-04-03T10:00:00,18555.1,4222.3,18426.0,41203.4
2024-04-03T23:59:59,2024-04-03T10:30:00,19083.0,4328.3,18540.8,41952.1
2024-04-03T23:59:59,2024-04-03T11:00:00,18892.6,4245.9,18149.0,41287.5
2024-04-03T23:59:59,2024-04-03T11:30:00,17884.0,3580.7,17727.1,39191.8
2024-04-03T23:59:59,2024-04-03T12:00:00,17656.0,3472.1,17738.9,38867.0
2024-04-03T23:59:59,2024-04-03T12:30:00,17474.8,3534.1,18446.9,39455.8
2024-04-03T23:59:59,2024-04-03T13:00:00,17888.1,4151.4,19923.1,41962.6
2024-04-03T23:59:59,2024-04-03T13:30:00,18487.5,4225.6,20816.7,43529.8
2024-04-03T23:59:59,2024-04-03T14:00:00,18958.8,4302.0,20657.1,43917.9
2024-04-03T23:59:59,2024-04-03T14:30:00,19441.5,4219.3,20837.9,44498.7
2024-04-03T23:59:59,2024-04-03T15:00:00,19475.3,4261.6,20803.2,44540.1
2024-04-03T23:59:59,2024-04-03T15:30:00,19523.3,4400.8,20716.3,44640.4
2024-04-03T23:59:59,2024-04-03T16:00:00,19026.5,4460.8,20840.6,44327.9
2024-04-03T23:59:59,2024-04-03T16:30:00,19651.8,4239.6,20049.8,43941.2
2024-04-03T23:59:59,2024-04-03T17:00:00,20056.4,4640.2,18975.4,43672.0
2024-04-03T23:59:59,2024-04-03T17:30:00,19824.2,3941.0,18178.5,41943.7
2024-04-03T23:59:59,2024-04-03T18:00:00,20165.9,3893.7,18058.5,42118.1
2024-04-03T23:59:59,2024-04-03T18:30:00,20640.3,4019.4,18296.9,42956.6
2024-04-03T23:59:59,2024-04-03T19:00:00,19995.0,3825.6,18247.3,42067.9
2024-04-03T23:59:59,2024-04-03T19:30:00,18576.6,3747.9,18116.8,40441.3
2024-04-03T23:59:59,2024-04-03T20:00:00,17504.2,3470.9,18098.4,39073.5
2024-04-03T23:59:59,2024-04-03T20:30:00,18697.6,3870.5,19164.5,41732.6
2024-04-03T23:59:59,2024-04-03T21:00:00,18616.9,3897.6,19297.3,41811.8
2024-04-03T23:59:59,2024-04-03T21:30:00,18179.2,3879.1,19052.7,41111.0
2024-04-03T23:59:59,2024-04-03T22:00:00,17797.9,3864.5,18634.4,40296.8
2024-04-03T23:59:59,2024-04-03T22:30:00,17293.3,3804.6,18368.7,39466.6
2024-04-03T23:59:59,2024-04-03T23:00:00,16495.5,3441.2,17672.9,37609.6
2024-04-03T23:59:59,2024-04-03T23:30:00,16139.2,3338.5,17291.5,36769.2
2024-04-03T23:59:59,2024-04-04T00:00:00,15535.2,3202.0,16763.2,35500.4
2024-04-04T23:59:59,2024-04-04T00:30:00,15123.7,3172.1,16096.9,34392.7
2024-04-04T23:59:59,2024-04-04T01:00:00,15070.2,3063.2,15957.1,34090.5
2024-04-04T23:59:59,2024-04-04T01:30:00,15046.7,3036.8,15678.9,33762.4
2024-04-04T23:59:59,2024-04-04T02:00:00,14763.1,3023.4,15542.7,33329.2
2024-04-04T23:59:59,2024-04-04T02:30:00,14621.2,2955.0,15336.2,32912.4
2024-04-04T23:59:59,2024-04-04T03:00:00,14586.4,2913.4,15117.1,32616.9
2024-04-04T23:59:59,2024-04-04T03:30:00,14542.3,2992.3,15093.0,32627.6
2024-04-04T23:59:59,2024-04-04T04:00:00,14558.7,2906.2,14977.5,32442.4
2024-04-04T23:59:59,2024-04-04T04:30:00,14555.5,2939.4,15116.6,32611.5
2024-04-04T23:59:59,2024-04-04T05:00:00,14691.6,3143.0,14976.0,32810.6
2024-04-04T23:59:59,2024-04-04T05:30:00,15042.8,3219.7,15260.2,33522.7
2024-04-04T23:59:59,2024-04-04T06:00:00,15719.7,3606.5,15176.4,34502.6
2024-04-04T23:59:59,2024-04-04T06:30:00,16494.3,3184.7,15129.7,34808.7
2024-04-04T23:59:59,2024-04-04T07:00:00,16283.1,3150.5,15124.5,34558.1
2024-04-04T23:59:59,2024-04-04T07:30:00,16973.8,3568.9,16434.1,36976.8
2024-04-04T23:59:59,2024-04-04T08:00:00,17729.0,3272.2,17500.9,38502.1
2024-04-04T23:59:59,2024-04-04T08:30:00,18212.6,3736.2,18406.7,40355.5
2024-04-04T23:59:59,2024-04-04T09:00:00,18400.8,3819.7,18658.0,40878.5
2024-04-04T23:59:59,2024-04-04T09:30:00,18680.0,3975.9,18853.9,41509.8
2024-04-04T23:59:59,2024-04-04T10:00:00,18714.7,4156.0,19174.1,42044.8
2024-04-04T23:59:59,2024-04-04T10:30:00,19228.1,4246.1,18912.0,42386.2
2024-04-04T23:59:59,2024-04-04T11:00:00,18928.4,4167.3,18995.4,42091.1
2024-04-04T23:59:59,2024-04-04T11:30:00,17582.2,3581.5,18143.6,39307.3
2024-04-04T23:59:59,2024-04-04T12:00:00,17712.0,3312.7,18375.1,39399.8
2024-04-04T23:59:59,2024-04-04T12:30:00,17580.9,3443.8,18631.0,39655.7
2024-04-04T23:59:59,2024-04-04T13:00:00,17902.6,3937.3,20226.1,42066.0
2024-04-04T23:59:59,2024-04-04T13:30:00,18347.0,4042.5,21054.7,43444.2
2024-04-04T23:59:59,2024-04-04T14:00:00,18753.3,4153.0,20217.4,43123.7
2024-04-04T23:59:59,2024-04-04T14:30:00,19192.3,4196.6,20405.9,43794.8
2024-04-04T23:59:59,2024-04-04T15:00:00,19240.1,4232.3,20674.2,44146.6
2024-04-04T23:59:59,2024-04-04T15:30:00,19341.7,4231.7,20545.9,44119.3
2024-04-04T23:59:59,2024-04-04T16:00:00,19259.2,4385.8,20248.5,43893.5
2024-04-04T23:59:59,2024-04-04T16:30:00,19311.5,4451.8,19562.9,43326.2
2024-04-04T23:59:59,2024-04-04T17:00:00,20583.0,4775.6,18584.0,43942.6
2024-04-04T23:59:59,2024-04-04T17:30:00,20096.0,4038.3,18111.7,42246.0
2024-04-04T23:59:59,2024-04-04T18:00:00,20050.8,4023.6,18223.9,42298.3
2024-04-04T23:59:59,2024-04-04T18:30:00,20765.5,4151.6,18745.8,43662.9
2024-04-04T23:59:59,2024-04-04T19:00:00,20202.6,3977.5,18623.3,42803.4
2024-04-04T23:59:59,2024-04-04T19:30:00,19066.8,3911.2,18510.7,41488.7
2024-04-04T23:59:59,2024-04-04T20:00:00,17988.4,3639.4,18652.7,40280.5
2024-04-04T23:59:59,2024-04-04T20:30:00,18709.0,3961.1,19505.8,42175.9
2024-04-04T23:59:59,2024-04-04T21:00:00,18637.2,3969.0,19601.8,42208.0
2024-04-04T23:59:59,2024-04-04T21:30:00,18307.7,3977.6,19308.0,41593.3
2024-04-04T23:59:59,2024-04-04T22:00:00,17868.3,3740.5,18830.3,40439.1
2024-04-04T23:59:59,2024-04-04T22:30:00,17389.7,3619.9,18312.0,39321.6
2024-04-04T23:59:59,2024-04-04T23:00:00,16698.4,3437.7,17893.0,38029.1
2024-04-04T23:59:59,2024-04-04T23:30:00,16108.8,3301.7,17390.0,36800.5
2024-04-04T23:59:59,2024-04-05T00:00:00,15538.4,3185.1,17007.0,35730.5
2024-04-05T23:59:59,2024-04-05T00:30:00,15210.4,3146.0,16461.9,34818.3
2024-04-05T23:59:59,2024-04-05T01:00:00,14952.6,3079.0,16233.0,34264.6
2024-04-05T23:59:59,2024-04-05T01:30:00,14785.3,3009.5,15875.7,33670.5
2024-04-05T23:59:59,2024-04-05T02:00:00,14677.4,2981.0,15608.9,33267.3
2024-04-05T23:59:59,2024-04-05T02:30:00,14665.1,2946.0,15534.6,33145.7
2024-04-05T23:59:59,2024-04-05T03:00:00,14507.5,2821.0,15450.6,32779.1
2024-04-05T23:59:59,2024-04-05T03:30:00,14424.0,2886.1,15517.7,32827.8
2024-04-05T23:59:59,2024-04-05T04:00:00,14577.6,2942.3,15440.2,32960.1
2024-04-05T23:59:59,2024-04-05T04:30:00,14522.2,2958.1,15350.2,32830.5
2024-04-05T23:59:59,2024-04-05T05:00:00,14396.0,3063.0,15385.0,32844.0
2024-04-05T23:59:59,2024-04-05T05:30:00,14789.7,3259.0,15464.7,33513.4
2024-04-05T23:59:59,2024-04-05T06:00:00,15443.0,3500.2,15578.7,34521.9
2024-04-05T23:59:59,2024-04-05T06:30:00,15900.6,3107.0,15547.2,34554.8
2024-04-05T23:59:59,2024-04-05T07:00:00,15930.7,3094.5,15599.2,34624.4
2024-04-05T23:59:59,2024-04-05T07:30:00,16563.8,3409.0,16869.1,36841.9
2024-04-05T23:59:59,2024-04-05T08:00:00,17641.2,3496.7,18551.2,39689.1
2024-04-05T23:59:59,2024-04-05T08:30:00,18106.8,3789.4,19307.3,41203.5
2024-04-05T23:59:59,2024-04-05T09:00:00,18277.1,3861.1,19621.8,41760.0
2024-04-05T23:59:59,2024-04-05T09:30:00,18393.9,3961.8,19498.8,41854.5
2024-04-05T23:59:59,2024-04-05T10:00:00,18082.3,4037.4,19753.5,41873.2
2024-04-05T23:59:59,2024-04-05T10:30:00,18547.6,3900.0,19585.5,42033.1
2024-04-05T23:59:59,2024-04-05T11:00:00,18243.5,4524.0,20167.6,42935.1
2024-04-05T23:59:59,2024-04-05T11:30:00,17254.5,3498.4,18547.2,39300.1
2024-04-05T23:59:59,2024-04-05T12:00:00,17317.3,3503.3,18442.0,39262.6
